id,created_at,created_at_epoch,adjective,category,modifier,name,price
2690,2013-08-31 01:24:38,1377901478000,reflective,tool,how-to-manual,reflective tool how-to-manual,0.0
109,2013-08-31 04:48:54,1377913734000,,tool,,tool,25.0
506,2013-08-31 05:46:24,1377917184000,aerodynamic,apparatus,wrapper,aerodynamic apparatus wrapper,168.0
3017,2013-08-31 08:51:04,1377928264000,,gadget,refill,gadget refill,71.2
1100,2013-08-31 09:40:29,1377931229000,fuzzy,contraption,charger,fuzzy contraption charger,50.0
1871,2013-08-31 13:24:42,1377944682000,prize-winning,tool,,prize-winning tool,27.5
3583,2013-08-31 15:20:57,1377951657000,aerodynamic,gadget,refill,aerodynamic gadget refill,99.68
1459,2013-08-31 17:11:22,1377958282000,reflective,widget,wrapper,reflective widget wrapper,1.56
3515,2013-09-01 12:29:09,1378027749000,rechargable,module,how-to-manual,rechargable module how-to-manual,0.0
3731,2013-09-01 13:10:01,1378030201000,analog,widget,wrapper,analog widget wrapper,1.08
3710,2013-09-01 20:50:32,1378057832000,,dongle,,dongle,30.0
648,2013-09-02 00:32:19,1378071139000,extra-strength,mechanism,storage_unit,extra-strength mechanism storage_unit,75.0
1555,2013-09-02 04:13:32,1378084412000,aerodynamic,instrument,storage_unit,aerodynamic instrument storage_unit,154.0
2575,2013-09-02 04:40:32,1378086032000,aerodynamic,contraption,warmer,aerodynamic contraption warmer,385.0
3898,2013-09-02 07:23:21,1378095801000,reflective,instrument,,reflective instrument,57.2
41,2013-09-02 10:22:11,1378106531000,miniature,apparatus,opener,miniature apparatus opener,82.5
1574,2013-09-02 19:21:49,1378138909000,industrial-strength,device,storage_unit,industrial-strength device storage_unit,375.0
1730,2013-09-02 20:34:50,1378143290000,matte,contraption,,matte contraption,312.5
1505,2013-09-02 20:41:57,1378143717000,,dongle,,dongle,30.0
1630,2013-09-02 22:02:04,1378148524000,analog,device,,analog device,45.0
1391,2013-09-02 23:22:17,1378153337000,aerodynamic,contraption,charger,aerodynamic contraption charger,70.0
1119,2013-09-03 02:33:54,1378164834000,rechargable,apparatus,carrying_case,rechargable apparatus carrying_case,234.0
3024,2013-09-03 23:08:49,1378238929000,analog,dongle,carrying_case,analog dongle carrying_case,16.2
2978,2013-09-04 01:53:54,1378248834000,fuzzy,dongle,,fuzzy dongle,30.0
511,2013-09-04 04:48:05,1378259285000,extra-strength,mechanism,storage_unit,extra-strength mechanism storage_unit,75.0
3064,2013-09-04 11:50:02,1378284602000,digital,device,storage_unit,digital device storage_unit,137.5
1695,2013-09-04 18:00:43,1378306843000,reflective,device,charger,reflective device charger,13.0
2290,2013-09-05 02:19:49,1378336789000,,mechanism,cleaner,mechanism cleaner,9.0
1576,2013-09-05 06:12:54,1378350774000,glossy,module,wrapper,glossy module wrapper,48.0
2695,2013-09-05 08:44:57,1378359897000,digital,apparatus,refill,digital apparatus refill,264.0
2583,2013-09-05 14:18:55,1378379935000,rechargable,tool,,rechargable tool,32.5
973,2013-09-05 15:15:48,1378383348000,glossy,gadget,opener,glossy gadget opener,53.4
3322,2013-09-05 17:16:39,1378390599000,prize-winning,tool,,prize-winning tool,27.5
3746,2013-09-05 19:05:16,1378397116000,digital,device,cleaner,digital device cleaner,33.0
480,2013-09-05 19:22:50,1378398170000,miniature,device,opener,miniature device opener,13.75
1243,2013-09-05 19:28:31,1378398511000,fuzzy,contraption,refill,fuzzy contraption refill,200.0
326,2013-09-06 15:25:36,1378470336000,miniature,contraption,storage_unit,miniature contraption storage_unit,343.75
1503,2013-09-07 04:42:40,1378518160000,digital,apparatus,cleaner,digital apparatus cleaner,198.0
3712,2013-09-07 09:02:22,1378533742000,miniature,apparatus,cleaner,miniature apparatus cleaner,99.0
2116,2013-09-07 15:13:14,1378555994000,glossy,gadget,storage_unit,glossy gadget storage_unit,267.0
1055,2013-09-07 15:14:08,1378556048000,,contraption,,contraption,250.0
1516,2013-09-07 15:56:49,1378558609000,matte,contraption,,matte contraption,312.5
1540,2013-09-07 19:00:38,1378569638000,extra-strength,apparatus,wrapper,extra-strength apparatus wrapper,240.0
251,2013-09-08 03:42:18,1378600938000,,contraption,charger,contraption charger,50.0
2308,2013-09-08 04:01:35,1378602095000,organic,module,,organic module,150.0
3957,2013-09-08 05:37:17,1378607837000,reflective,instrument,,reflective instrument,57.2
1538,2013-09-08 06:44:31,1378611871000,digital,gadget,cleaner,digital gadget cleaner,58.74
2507,2013-09-08 09:19:24,1378621164000,reflective,instrument,warmer,reflective instrument warmer,62.92
2415,2013-09-08 12:10:37,1378631437000,analog,widget,cleaner,analog widget cleaner,1.62
1955,2013-09-09 00:58:20,1378677500000,matte,dongle,refill,matte dongle refill,30.0
2638,2013-09-09 02:21:19,1378682479000,reflective,device,wrapper,reflective device wrapper,26.0
3576,2013-09-09 04:07:02,1378688822000,rechargable,module,storage_unit,rechargable module storage_unit,325.0
3903,2013-09-09 04:10:59,1378689059000,rechargable,mechanism,,rechargable mechanism,19.5
110,2013-09-09 09:32:18,1378708338000,prize-winning,mechanism,storage_unit,prize-winning mechanism storage_unit,41.25
279,2013-09-09 10:50:36,1378713036000,matte,contraption,,matte contraption,312.5
107,2013-09-09 11:36:06,1378715766000,organic,tool,how-to-manual,organic tool how-to-manual,0.0
2160,2013-09-09 14:28:50,1378726130000,extra-strength,tool,carrying_case,extra-strength tool carrying_case,30.0
3639,2013-09-09 20:11:53,1378746713000,rechargable,device,warmer,rechargable device warmer,71.5
181,2013-09-09 21:14:44,1378750484000,industrial-strength,gadget,storage_unit,industrial-strength gadget storage_unit,667.5
236,2013-09-10 11:24:45,1378801485000,industrial-strength,device,cleaner,industrial-strength device cleaner,90.0
2688,2013-09-10 11:33:41,1378802021000,extra-strength,module,storage_unit,extra-strength module storage_unit,500.0
3514,2013-09-11 13:06:23,1378893983000,analog,dongle,carrying_case,analog dongle carrying_case,16.2
1372,2013-09-11 23:20:43,1378930843000,digital,instrument,,digital instrument,48.4
131,2013-09-12 06:27:01,1378956421000,rechargable,contraption,cleaner,rechargable contraption cleaner,195.0
274,2013-09-12 09:25:37,1378967137000,extra-strength,instrument,carrying_case,extra-strength instrument carrying_case,52.8
3596,2013-09-12 10:31:33,1378971093000,rechargable,gadget,carrying_case,rechargable gadget carrying_case,69.42
1533,2013-09-12 22:05:13,1379012713000,,contraption,storage_unit,contraption storage_unit,625.0
1802,2013-09-12 22:52:50,1379015570000,glossy,device,,glossy device,60.0
3281,2013-09-13 06:46:57,1379044017000,digital,dongle,charger,digital dongle charger,6.6
3911,2013-09-13 11:23:20,1379060600000,aerodynamic,module,how-to-manual,aerodynamic module how-to-manual,0.0
2028,2013-09-13 16:52:34,1379080354000,glossy,widget,,glossy widget,3.6
1366,2013-09-14 04:54:30,1379123670000,digital,widget,,digital widget,3.3
3384,2013-09-14 10:08:54,1379142534000,prize-winning,mechanism,,prize-winning mechanism,16.5
3193,2013-09-14 10:12:51,1379142771000,rechargable,dongle,refill,rechargable dongle refill,31.2
3463,2013-09-14 14:30:26,1379158226000,glossy,module,warmer,glossy module warmer,132.0
819,2013-09-15 04:53:57,1379210037000,prize-winning,module,,prize-winning module,110.0
988,2013-09-15 05:52:04,1379213524000,reflective,apparatus,cleaner,reflective apparatus cleaner,234.0
2732,2013-09-15 11:44:08,1379234648000,reflective,widget,charger,reflective widget charger,0.78
1805,2013-09-15 16:45:42,1379252742000,analog,contraption,,analog contraption,225.0
1900,2013-09-16 07:25:41,1379305541000,rechargable,contraption,how-to-manual,rechargable contraption how-to-manual,0.0
1267,2013-09-16 13:19:07,1379326747000,rechargable,device,how-to-manual,rechargable device how-to-manual,0.0
3070,2013-09-16 14:58:03,1379332683000,rechargable,contraption,wrapper,rechargable contraption wrapper,130.0
1550,2013-09-16 20:24:33,1379352273000,rechargable,tool,,rechargable tool,32.5
3500,2013-09-17 04:59:33,1379383173000,extra-strength,tool,cleaner,extra-strength tool cleaner,30.0
108,2013-09-17 08:00:20,1379394020000,glossy,apparatus,opener,glossy apparatus opener,180.0
1070,2013-09-17 10:25:48,1379402748000,matte,gadget,,matte gadget,111.25
3992,2013-09-17 12:39:34,1379410774000,reflective,gadget,,reflective gadget,115.7
3305,2013-09-17 13:01:11,1379412071000,industrial-strength,instrument,refill,industrial-strength instrument refill,105.6
1954,2013-09-17 17:23:41,1379427821000,miniature,gadget,storage_unit,miniature gadget storage_unit,122.38
36,2013-09-17 17:47:28,1379429248000,matte,mechanism,cleaner,matte mechanism cleaner,11.25
2140,2013-09-17 23:07:11,1379448431000,aerodynamic,contraption,cleaner,aerodynamic contraption cleaner,210.0
85,2013-09-18 02:09:02,1379459342000,reflective,apparatus,,reflective apparatus,390.0
794,2013-09-18 07:25:26,1379478326000,analog,dongle,refill,analog dongle refill,21.6
2250,2013-09-18 15:29:05,1379507345000,reflective,widget,warmer,reflective widget warmer,4.29
2760,2013-09-18 15:40:46,1379508046000,glossy,mechanism,,glossy mechanism,18.0
1223,2013-09-18 22:51:23,1379533883000,prize-winning,widget,how-to-manual,prize-winning widget how-to-manual,0.0
3629,2013-09-19 20:22:28,1379611348000,digital,apparatus,opener,digital apparatus opener,165.0
2592,2013-09-19 23:15:58,1379621758000,extra-strength,contraption,storage_unit,extra-strength contraption storage_unit,1250.0
3444,2013-09-20 07:15:14,1379650514000,rechargable,module,,rechargable module,130.0
3984,2013-09-20 09:57:25,1379660245000,analog,module,,analog module,90.0
3754,2013-09-20 10:41:16,1379662876000,aerodynamic,contraption,,aerodynamic contraption,350.0
2552,2013-09-20 14:10:38,1379675438000,,device,,device,50.0
1558,2013-09-20 19:18:57,1379693937000,aerodynamic,module,carrying_case,aerodynamic module carrying_case,84.0
3370,2013-09-20 23:00:43,1379707243000,reflective,apparatus,charger,reflective apparatus charger,78.0
2176,2013-09-21 03:37:15,1379723835000,industrial-strength,gadget,,industrial-strength gadget,267.0
3381,2013-09-21 04:26:41,1379726801000,analog,tool,wrapper,analog tool wrapper,9.0
3099,2013-09-21 06:18:41,1379733521000,,device,refill,device refill,40.0
882,2013-09-21 12:10:29,1379754629000,reflective,dongle,storage_unit,reflective dongle storage_unit,97.5
2194,2013-09-21 12:21:19,1379755279000,industrial-strength,tool,wrapper,industrial-strength tool wrapper,30.0
172,2013-09-21 12:58:51,1379757531000,prize-winning,gadget,opener,prize-winning gadget opener,48.95
1862,2013-09-21 22:17:34,1379791054000,fuzzy,device,,fuzzy device,50.0
1137,2013-09-21 22:52:44,1379793164000,reflective,widget,carrying_case,reflective widget carrying_case,2.34
1944,2013-09-22 01:09:12,1379801352000,rechargable,mechanism,cleaner,rechargable mechanism cleaner,11.7
1206,2013-09-22 01:25:47,1379802347000,matte,instrument,wrapper,matte instrument wrapper,22.0
771,2013-09-22 03:33:20,1379810000000,organic,apparatus,charger,organic apparatus charger,90.0
1269,2013-09-22 05:05:26,1379815526000,rechargable,widget,wrapper,rechargable widget wrapper,1.56
3831,2013-09-22 12:21:28,1379841688000,glossy,gadget,storage_unit,glossy gadget storage_unit,267.0
2653,2013-09-22 13:52:05,1379847125000,digital,mechanism,,digital mechanism,16.5
3308,2013-09-22 15:42:02,1379853722000,fuzzy,module,warmer,fuzzy module warmer,110.0
3745,2013-09-22 21:08:49,1379873329000,analog,mechanism,storage_unit,analog mechanism storage_unit,33.75
2984,2013-09-23 02:51:50,1379893910000,glossy,tool,,glossy tool,30.0
3424,2013-09-23 04:43:16,1379900596000,aerodynamic,device,charger,aerodynamic device charger,14.0
3321,2013-09-23 06:56:38,1379908598000,miniature,instrument,,miniature instrument,24.2
399,2013-09-23 12:43:21,1379929401000,reflective,mechanism,wrapper,reflective mechanism wrapper,7.8
3812,2013-09-23 15:49:10,1379940550000,rechargable,device,cleaner,rechargable device cleaner,39.0
3159,2013-09-24 03:27:04,1379982424000,glossy,instrument,,glossy instrument,52.8
209,2013-09-24 04:04:42,1379984682000,analog,widget,opener,analog widget opener,1.35
3781,2013-09-24 10:50:49,1380009049000,reflective,instrument,storage_unit,reflective instrument storage_unit,143.0
3003,2013-09-24 10:51:18,1380009078000,analog,contraption,,analog contraption,225.0
943,2013-09-24 12:56:50,1380016610000,extra-strength,dongle,,extra-strength dongle,60.0
690,2013-09-24 13:09:04,1380017344000,organic,contraption,storage_unit,organic contraption storage_unit,937.5
3434,2013-09-24 15:44:21,1380026661000,analog,apparatus,opener,analog apparatus opener,135.0
3871,2013-09-24 19:14:41,1380039281000,prize-winning,gadget,,prize-winning gadget,97.9
3416,2013-09-24 19:54:57,1380041697000,aerodynamic,gadget,opener,aerodynamic gadget opener,62.3
1456,2013-09-25 01:12:08,1380060728000,extra-strength,dongle,charger,extra-strength dongle charger,12.0
3625,2013-09-25 02:46:45,1380066405000,industrial-strength,tool,charger,industrial-strength tool charger,15.0
676,2013-09-25 03:48:20,1380070100000,glossy,tool,cleaner,glossy tool cleaner,18.0
1649,2013-09-25 16:22:55,1380115375000,industrial-strength,contraption,,industrial-strength contraption,750.0
2043,2013-09-25 16:50:41,1380117041000,miniature,mechanism,storage_unit,miniature mechanism storage_unit,20.62
378,2013-09-25 23:59:05,1380142745000,extra-strength,gadget,,extra-strength gadget,178.0
428,2013-09-26 02:37:34,1380152254000,prize-winning,mechanism,storage_unit,prize-winning mechanism storage_unit,41.25
3022,2013-09-26 10:45:45,1380181545000,digital,widget,refill,digital widget refill,2.64
732,2013-09-26 13:31:20,1380191480000,digital,contraption,how-to-manual,digital contraption how-to-manual,0.0
3301,2013-09-26 16:01:47,1380200507000,analog,instrument,charger,analog instrument charger,7.92
2421,2013-09-26 22:45:46,1380224746000,aerodynamic,instrument,warmer,aerodynamic instrument warmer,67.76
1207,2013-09-27 04:58:40,1380247120000,miniature,dongle,storage_unit,miniature dongle storage_unit,41.25
2413,2013-09-27 05:27:27,1380248847000,extra-strength,gadget,carrying_case,extra-strength gadget carrying_case,106.8
1003,2013-09-27 08:03:24,1380258204000,miniature,gadget,,miniature gadget,48.95
2412,2013-09-27 10:19:40,1380266380000,reflective,tool,opener,reflective tool opener,16.25
1921,2013-09-27 10:54:19,1380268459000,,instrument,charger,instrument charger,8.8
1929,2013-09-27 10:54:30,1380268470000,aerodynamic,mechanism,carrying_case,aerodynamic mechanism carrying_case,12.6
2909,2013-09-27 17:07:50,1380290870000,reflective,dongle,warmer,reflective dongle warmer,42.9
1838,2013-09-27 22:12:39,1380309159000,fuzzy,apparatus,,fuzzy apparatus,300.0
1508,2013-09-27 23:21:46,1380313306000,extra-strength,tool,warmer,extra-strength tool warmer,55.0
2199,2013-09-28 00:17:07,1380316627000,aerodynamic,tool,carrying_case,aerodynamic tool carrying_case,21.0
3168,2013-09-28 06:57:40,1380340660000,,module,,module,100.0
1364,2013-09-28 16:21:09,1380374469000,rechargable,mechanism,,rechargable mechanism,19.5
3564,2013-09-28 20:13:25,1380388405000,analog,device,,analog device,45.0
2353,2013-09-28 22:13:06,1380395586000,rechargable,tool,,rechargable tool,32.5
3870,2013-09-28 23:35:58,1380400558000,rechargable,tool,how-to-manual,rechargable tool how-to-manual,0.0
2047,2013-09-29 00:03:03,1380402183000,prize-winning,mechanism,refill,prize-winning mechanism refill,13.2
1107,2013-09-29 00:46:39,1380404799000,miniature,module,storage_unit,miniature module storage_unit,137.5
880,2013-09-29 03:31:30,1380414690000,,contraption,warmer,contraption warmer,275.0
214,2013-09-29 15:20:02,1380457202000,analog,device,how-to-manual,analog device how-to-manual,0.0
1973,2013-09-29 15:34:32,1380458072000,reflective,contraption,wrapper,reflective contraption wrapper,130.0
266,2013-09-29 17:58:45,1380466725000,,module,,module,100.0
3358,2013-09-29 19:26:13,1380471973000,aerodynamic,device,,aerodynamic device,70.0
2470,2013-09-29 19:37:09,1380472629000,analog,widget,storage_unit,analog widget storage_unit,6.75
1818,2013-09-29 21:17:03,1380478623000,extra-strength,tool,,extra-strength tool,50.0
2288,2013-09-29 21:41:05,1380480065000,industrial-strength,gadget,,industrial-strength gadget,267.0
3806,2013-09-30 02:24:57,1380497097000,extra-strength,device,opener,extra-strength device opener,50.0
3799,2013-09-30 06:00:47,1380510047000,miniature,tool,,miniature tool,13.75
3764,2013-09-30 11:32:06,1380529926000,aerodynamic,module,,aerodynamic module,140.0
437,2013-09-30 13:02:22,1380535342000,industrial-strength,gadget,cleaner,industrial-strength gadget cleaner,160.2
1215,2013-09-30 16:46:40,1380548800000,digital,dongle,,digital dongle,33.0
920,2013-09-30 17:37:11,1380551831000,fuzzy,apparatus,opener,fuzzy apparatus opener,150.0
1475,2013-09-30 19:51:45,1380559905000,miniature,tool,opener,miniature tool opener,6.88
725,2013-10-01 00:44:14,1380577454000,,tool,wrapper,tool wrapper,10.0
3263,2013-10-01 01:18:34,1380579514000,analog,instrument,,analog instrument,39.6
1259,2013-10-01 07:00:37,1380600037000,organic,module,warmer,organic module warmer,165.0
3203,2013-10-01 07:21:23,1380601283000,,dongle,carrying_case,dongle carrying_case,18.0
3192,2013-10-01 20:26:59,1380648419000,organic,instrument,storage_unit,organic instrument storage_unit,165.0
2378,2013-10-02 00:57:11,1380664631000,digital,widget,,digital widget,3.3
285,2013-10-02 04:58:34,1380679114000,rechargable,instrument,carrying_case,rechargable instrument carrying_case,34.32
1294,2013-10-02 05:58:35,1380682715000,miniature,dongle,,miniature dongle,16.5
2946,2013-10-02 07:20:37,1380687637000,rechargable,device,opener,rechargable device opener,32.5
2366,2013-10-02 09:55:30,1380696930000,aerodynamic,device,carrying_case,aerodynamic device carrying_case,42.0
3947,2013-10-02 16:16:32,1380719792000,,dongle,cleaner,dongle cleaner,18.0
2065,2013-10-03 01:22:27,1380752547000,fuzzy,contraption,,fuzzy contraption,250.0
1064,2013-10-03 04:37:57,1380764277000,aerodynamic,contraption,warmer,aerodynamic contraption warmer,385.0
306,2013-10-03 06:26:32,1380770792000,miniature,module,charger,miniature module charger,11.0
2295,2013-10-03 08:37:15,1380778635000,organic,apparatus,,organic apparatus,450.0
2735,2013-10-03 10:29:28,1380785368000,digital,widget,wrapper,digital widget wrapper,1.32
2093,2013-10-03 15:39:56,1380803996000,industrial-strength,tool,opener,industrial-strength tool opener,37.5
2630,2013-10-03 19:55:08,1380819308000,digital,widget,,digital widget,3.3
1354,2013-10-04 05:23:51,1380853431000,matte,widget,opener,matte widget opener,1.88
679,2013-10-04 07:11:22,1380859882000,digital,instrument,warmer,digital instrument warmer,53.24
3236,2013-10-04 07:31:19,1380861079000,,gadget,carrying_case,gadget carrying_case,53.4
3777,2013-10-04 11:29:10,1380875350000,,apparatus,cleaner,apparatus cleaner,180.0
358,2013-10-04 17:54:58,1380898498000,rechargable,gadget,,rechargable gadget,115.7
2269,2013-10-05 03:19:37,1380932377000,organic,tool,,organic tool,37.5
3756,2013-10-05 04:41:58,1380937318000,reflective,dongle,,reflective dongle,39.0
2675,2013-10-05 07:49:07,1380948547000,organic,widget,,organic widget,4.5
2640,2013-10-05 14:41:05,1380973265000,industrial-strength,dongle,wrapper,industrial-strength dongle wrapper,36.0
2134,2013-10-05 16:02:03,1380978123000,organic,mechanism,,organic mechanism,22.5
2227,2013-10-05 17:54:43,1380984883000,,apparatus,refill,apparatus refill,240.0
2775,2013-10-05 19:25:59,1380990359000,,gadget,wrapper,gadget wrapper,35.6
260,2013-10-06 02:09:02,1381014542000,industrial-strength,module,refill,industrial-strength module refill,240.0
715,2013-10-06 13:18:45,1381054725000,rechargable,tool,,rechargable tool,32.5
599,2013-10-06 15:06:07,1381061167000,aerodynamic,mechanism,wrapper,aerodynamic mechanism wrapper,8.4
597,2013-10-06 16:08:42,1381064922000,,widget,opener,widget opener,1.5
835,2013-10-06 20:01:19,1381078879000,matte,dongle,refill,matte dongle refill,30.0
1807,2013-10-07 05:44:38,1381113878000,analog,contraption,how-to-manual,analog contraption how-to-manual,0.0
982,2013-10-07 06:19:51,1381115991000,miniature,module,carrying_case,miniature module carrying_case,33.0
1178,2013-10-07 09:38:14,1381127894000,,instrument,how-to-manual,instrument how-to-manual,0.0
2762,2013-10-07 17:30:50,1381156250000,reflective,instrument,cleaner,reflective instrument cleaner,34.32
2499,2013-10-07 20:51:15,1381168275000,glossy,device,carrying_case,glossy device carrying_case,36.0
1281,2013-10-08 01:33:19,1381185199000,rechargable,gadget,storage_unit,rechargable gadget storage_unit,289.25
1340,2013-10-08 06:39:53,1381203593000,industrial-strength,instrument,,industrial-strength instrument,132.0
1104,2013-10-08 09:24:38,1381213478000,,instrument,,instrument,44.0
2106,2013-10-08 16:06:45,1381237605000,miniature,dongle,opener,miniature dongle opener,8.25
1304,2013-10-08 18:58:26,1381247906000,glossy,contraption,,glossy contraption,300.0
2618,2013-10-09 04:28:29,1381282109000,prize-winning,contraption,charger,prize-winning contraption charger,55.0
963,2013-10-09 07:05:29,1381291529000,,device,,device,50.0
3531,2013-10-09 12:51:27,1381312287000,industrial-strength,device,,industrial-strength device,150.0
2823,2013-10-09 15:39:04,1381322344000,miniature,mechanism,,miniature mechanism,8.25
548,2013-10-09 19:08:55,1381334935000,organic,module,charger,organic module charger,30.0
3200,2013-10-09 20:47:02,1381340822000,prize-winning,widget,refill,prize-winning widget refill,2.64
722,2013-10-09 20:53:12,1381341192000,prize-winning,gadget,,prize-winning gadget,97.9
981,2013-10-09 21:10:50,1381342250000,reflective,mechanism,refill,reflective mechanism refill,15.6
1265,2013-10-09 23:58:28,1381352308000,,tool,wrapper,tool wrapper,10.0
3608,2013-10-10 03:01:05,1381363265000,extra-strength,module,,extra-strength module,200.0
549,2013-10-10 03:26:07,1381364767000,matte,mechanism,wrapper,matte mechanism wrapper,7.5
3464,2013-10-10 06:46:59,1381376819000,matte,module,refill,matte module refill,100.0
150,2013-10-10 07:34:24,1381379664000,aerodynamic,mechanism,charger,aerodynamic mechanism charger,4.2
1556,2013-10-10 08:07:29,1381381649000,aerodynamic,widget,,aerodynamic widget,4.2
325,2013-10-10 21:13:50,1381428830000,,widget,how-to-manual,widget how-to-manual,0.0
1865,2013-10-10 21:29:08,1381429748000,digital,mechanism,refill,digital mechanism refill,13.2
857,2013-10-11 10:26:53,1381476413000,glossy,gadget,charger,glossy gadget charger,21.36
1443,2013-10-11 13:25:03,1381487103000,glossy,tool,cleaner,glossy tool cleaner,18.0
2810,2013-10-11 14:17:29,1381490249000,fuzzy,device,wrapper,fuzzy device wrapper,20.0
3266,2013-10-11 16:37:09,1381498629000,digital,device,warmer,digital device warmer,60.5
495,2013-10-11 22:33:47,1381520027000,glossy,module,storage_unit,glossy module storage_unit,300.0
2562,2013-10-11 23:10:16,1381522216000,,gadget,warmer,gadget warmer,97.9
2330,2013-10-12 05:10:14,1381543814000,organic,tool,charger,organic tool charger,7.5
1880,2013-10-12 06:57:23,1381550243000,,widget,,widget,3.0
3355,2013-10-12 19:39:02,1381595942000,miniature,tool,how-to-manual,miniature tool how-to-manual,0.0
1295,2013-10-13 01:30:08,1381617008000,industrial-strength,widget,,industrial-strength widget,9.0
435,2013-10-13 14:05:40,1381662340000,matte,instrument,wrapper,matte instrument wrapper,22.0
3801,2013-10-13 23:23:00,1381695780000,organic,instrument,,organic instrument,66.0
541,2013-10-14 11:15:34,1381738534000,,gadget,charger,gadget charger,17.8
702,2013-10-14 15:16:20,1381752980000,industrial-strength,tool,opener,industrial-strength tool opener,37.5
2806,2013-10-14 21:05:40,1381773940000,,widget,how-to-manual,widget how-to-manual,0.0
3982,2013-10-14 21:30:22,1381775422000,glossy,tool,wrapper,glossy tool wrapper,12.0
3152,2013-10-14 21:50:02,1381776602000,rechargable,contraption,refill,rechargable contraption refill,260.0
3523,2013-10-15 02:23:47,1381793027000,miniature,device,,miniature device,27.5
1276,2013-10-15 05:49:20,1381805360000,prize-winning,instrument,warmer,prize-winning instrument warmer,53.24
2884,2013-10-15 15:17:37,1381839457000,rechargable,module,opener,rechargable module opener,65.0
2547,2013-10-15 17:38:55,1381847935000,matte,tool,warmer,matte tool warmer,34.38
3793,2013-10-15 17:43:11,1381848191000,organic,apparatus,how-to-manual,organic apparatus how-to-manual,0.0
1598,2013-10-15 23:37:40,1381869460000,rechargable,dongle,,rechargable dongle,39.0
1392,2013-10-16 00:00:32,1381870832000,industrial-strength,widget,carrying_case,industrial-strength widget carrying_case,5.4
1355,2013-10-16 04:30:58,1381887058000,rechargable,device,cleaner,rechargable device cleaner,39.0
1198,2013-10-16 04:35:47,1381887347000,glossy,tool,opener,glossy tool opener,15.0
459,2013-10-17 09:50:03,1381992603000,extra-strength,apparatus,opener,extra-strength apparatus opener,300.0
573,2013-10-17 18:29:54,1382023794000,matte,module,wrapper,matte module wrapper,50.0
2181,2013-10-18 02:07:10,1382051230000,industrial-strength,mechanism,cleaner,industrial-strength mechanism cleaner,27.0
2038,2013-10-18 03:12:03,1382055123000,analog,mechanism,,analog mechanism,13.5
1232,2013-10-18 04:12:22,1382058742000,rechargable,gadget,,rechargable gadget,115.7
2589,2013-10-18 12:47:56,1382089676000,miniature,dongle,cleaner,miniature dongle cleaner,9.9
2009,2013-10-18 13:32:31,1382092351000,analog,tool,,analog tool,22.5
1671,2013-10-18 14:19:52,1382095192000,glossy,instrument,,glossy instrument,52.8
2321,2013-10-18 15:44:42,1382100282000,extra-strength,instrument,opener,extra-strength instrument opener,44.0
1472,2013-10-18 20:18:45,1382116725000,reflective,module,,reflective module,130.0
1299,2013-10-18 20:38:53,1382117933000,extra-strength,device,wrapper,extra-strength device wrapper,40.0
1117,2013-10-19 04:29:29,1382146169000,,contraption,cleaner,contraption cleaner,150.0
3042,2013-10-19 08:20:09,1382160009000,,device,,device,50.0
1079,2013-10-19 10:47:08,1382168828000,digital,contraption,charger,digital contraption charger,55.0
3459,2013-10-19 12:56:40,1382176600000,organic,instrument,,organic instrument,66.0
1721,2013-10-19 17:37:53,1382193473000,,gadget,,gadget,89.0
1086,2013-10-19 19:35:14,1382200514000,aerodynamic,instrument,warmer,aerodynamic instrument warmer,67.76
1786,2013-10-19 23:50:43,1382215843000,,contraption,how-to-manual,contraption how-to-manual,0.0
485,2013-10-20 06:49:15,1382240955000,,contraption,,contraption,250.0
2754,2013-10-20 07:14:15,1382242455000,analog,widget,,analog widget,2.7
3927,2013-10-20 12:01:23,1382259683000,extra-strength,instrument,charger,extra-strength instrument charger,17.6
351,2013-10-20 17:21:15,1382278875000,industrial-strength,module,wrapper,industrial-strength module wrapper,120.0
2489,2013-10-20 20:06:55,1382288815000,rechargable,mechanism,opener,rechargable mechanism opener,9.75
2863,2013-10-20 22:29:27,1382297367000,rechargable,gadget,cleaner,rechargable gadget cleaner,69.42
1257,2013-10-20 23:48:35,1382302115000,,tool,warmer,tool warmer,27.5
3265,2013-10-21 01:09:08,1382306948000,fuzzy,device,wrapper,fuzzy device wrapper,20.0
2838,2013-10-21 02:42:31,1382312551000,extra-strength,gadget,opener,extra-strength gadget opener,89.0
1395,2013-10-21 08:25:44,1382333144000,fuzzy,module,storage_unit,fuzzy module storage_unit,250.0
2714,2013-10-21 16:55:38,1382363738000,matte,tool,cleaner,matte tool cleaner,18.75
3482,2013-10-21 18:42:52,1382370172000,extra-strength,contraption,opener,extra-strength contraption opener,250.0
2808,2013-10-21 21:16:35,1382379395000,prize-winning,gadget,,prize-winning gadget,97.9
893,2013-10-21 21:21:58,1382379718000,organic,widget,,organic widget,4.5
2829,2013-10-22 00:03:17,1382389397000,organic,tool,cleaner,organic tool cleaner,22.5
1738,2013-10-22 02:23:26,1382397806000,fuzzy,gadget,storage_unit,fuzzy gadget storage_unit,222.5
1431,2013-10-22 04:16:50,1382404610000,glossy,gadget,,glossy gadget,106.8
13,2013-10-22 05:14:29,1382408069000,extra-strength,widget,opener,extra-strength widget opener,3.0
636,2013-10-22 12:16:48,1382433408000,industrial-strength,module,refill,industrial-strength module refill,240.0
